    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    30.98     0.092     0.098     1.061     0.968     0.352     0.059        6.372
    30.99     0.092     0.097     1.061     0.968     0.352     0.059        6.374
    31.00     0.092     0.097     1.061     0.968     0.352     0.059        6.377
    31.01     0.092     0.097     1.061     0.968     0.352     0.059        6.376
    31.02     0.092     0.097     1.061     0.968     0.352     0.059        6.375
    31.03     0.091     0.097     1.061     0.968     0.352     0.059        6.374
    31.04     0.091     0.097     1.061     0.968     0.352     0.059        6.373
    31.05     0.091     0.097     1.061     0.968     0.352     0.059        6.372
    31.06     0.091     0.097     1.061     0.968     0.352     0.059        6.366
    31.07     0.091     0.097     1.061     0.968     0.352     0.059        6.361
    31.08     0.091     0.096     1.061     0.968     0.352     0.059        6.355
    31.09     0.091     0.096     1.061     0.968     0.352     0.059        6.349
    31.10     0.091     0.096     1.061     0.968     0.352     0.059        6.343
    31.11     0.091     0.096     1.061     0.968     0.352     0.059        6.342
    31.12     0.091     0.096     1.061     0.968     0.352     0.059        6.340
    31.13     0.090     0.096     1.061     0.968     0.352     0.059        6.339
    31.14     0.090     0.096     1.061     0.968     0.352     0.059        6.338
    31.15     0.090     0.096     1.061     0.968     0.352     0.059        6.336
    31.16     0.090     0.096     1.061     0.968     0.352     0.059        6.339
    31.17     0.090     0.095     1.061     0.968     0.352     0.059        6.341
    31.18     0.090     0.095     1.061     0.968     0.352     0.059        6.344
    31.19     0.090     0.095     1.061     0.968     0.352     0.059        6.346
    31.20     0.090     0.095     1.061     0.968     0.352     0.059        6.349
    31.21     0.090     0.095     1.061     0.969     0.352     0.059        6.347
    31.22     0.089     0.095     1.061     0.969     0.352     0.059        6.346
    31.23     0.089     0.095     1.061     0.969     0.352     0.059        6.345
    31.24     0.089     0.095     1.061     0.969     0.352     0.059        6.343
    31.25     0.089     0.095     1.061     0.969     0.352     0.059        6.342
    31.26     0.089     0.095     1.061     0.969     0.352     0.059        6.338
    31.27     0.089     0.094     1.061     0.969     0.352     0.059        6.333
    31.28     0.089     0.094     1.061     0.969     0.352     0.059        6.329
    31.29     0.089     0.094     1.061     0.969     0.352     0.059        6.324
    31.30     0.089     0.094     1.061     0.969     0.352     0.059        6.320
    31.31     0.089     0.094     1.061     0.969     0.352     0.059        6.319
    31.32     0.089     0.094     1.061     0.969     0.352     0.059        6.317
    31.33     0.088     0.094     1.061     0.969     0.352     0.059        6.316
    31.34     0.088     0.094     1.061     0.969     0.352     0.059        6.315
    31.35     0.088     0.094     1.061     0.969     0.352     0.059        6.314
    31.36     0.088     0.094     1.061     0.969     0.352     0.059        6.314
    31.37     0.088     0.093     1.061     0.969     0.352     0.059        6.314
    31.38     0.088     0.093     1.061     0.969     0.352     0.059        6.314
    31.39     0.088     0.093     1.061     0.969     0.352     0.059        6.314
    31.40     0.088     0.093     1.061     0.969     0.352     0.059        6.315
    31.41     0.088     0.093     1.061     0.969     0.352     0.059        6.314
    31.42     0.088     0.093     1.061     0.969     0.352     0.059        6.314
    31.43     0.088     0.093     1.061     0.969     0.352     0.059        6.313
    31.44     0.088     0.093     1.061     0.969     0.352     0.059        6.313
    31.45     0.087     0.093     1.061     0.969     0.352     0.059        6.312
    31.46     0.087     0.093     1.061     0.969     0.352     0.059        6.309
    31.47     0.087     0.093     1.061     0.969     0.352     0.059        6.306
    31.48     0.087     0.092     1.061     0.969     0.352     0.059        6.304
    31.49     0.087     0.092     1.061     0.969     0.352     0.059        6.301
    31.50     0.087     0.092     1.061     0.969     0.352     0.059        6.298
    31.51     0.087     0.092     1.061     0.969     0.352     0.059        6.297
    31.52     0.087     0.092     1.061     0.969     0.352     0.059        6.296
    31.53     0.087     0.092     1.061     0.970     0.352     0.059        6.294
    31.54     0.087     0.092     1.061     0.970     0.352     0.059        6.293
    31.55     0.087     0.092     1.061     0.970     0.352     0.059        6.292
    31.56     0.086     0.092     1.061     0.970     0.352     0.059        6.293
    31.57     0.086     0.092     1.061     0.970     0.352     0.059        6.294
    31.58     0.086     0.092     1.061     0.970     0.352     0.059        6.295
    31.59     0.086     0.091     1.061     0.970     0.352     0.059        6.296
    31.60     0.086     0.091     1.061     0.970     0.352     0.059        6.297
    31.61     0.086     0.091     1.061     0.970     0.352     0.059        6.295
    31.62     0.086     0.091     1.061     0.970     0.352     0.059        6.293
    31.63     0.086     0.091     1.061     0.970     0.352     0.059        6.291
    31.64     0.086     0.091     1.061     0.970     0.352     0.059        6.289
    31.65     0.086     0.091     1.061     0.970     0.352     0.059        6.288
    31.66     0.086     0.091     1.061     0.970     0.352     0.059        6.285
    31.67     0.085     0.091     1.061     0.970     0.352     0.059        6.282
    31.68     0.085     0.091     1.061     0.970     0.352     0.059        6.279
    31.69     0.085     0.090     1.061     0.970     0.352     0.059        6.277
    31.70     0.085     0.090     1.061     0.970     0.352     0.059        6.274
    31.71     0.085     0.090     1.061     0.970     0.352     0.059        6.274
    31.72     0.085     0.090     1.061     0.970     0.352     0.059        6.274
    31.73     0.085     0.090     1.061     0.970     0.352     0.059        6.275
    31.74     0.085     0.090     1.061     0.970     0.352     0.059        6.275
    31.75     0.085     0.090     1.061     0.970     0.352     0.059        6.276
    31.76     0.085     0.090     1.061     0.970     0.352     0.059        6.273
    31.77     0.084     0.090     1.061     0.970     0.352     0.059        6.269
    31.78     0.084     0.089     1.061     0.970     0.352     0.059        6.266
    31.79     0.084     0.089     1.061     0.970     0.352     0.059        6.263
    31.80     0.084     0.089     1.061     0.970     0.352     0.059        6.260
    31.81     0.084     0.089     1.061     0.970     0.352     0.059        6.258
    31.82     0.084     0.089     1.061     0.971     0.352     0.059        6.255
    31.83     0.084     0.089     1.061     0.971     0.352     0.059        6.253
    31.84     0.084     0.089     1.061     0.971     0.352     0.059        6.250
    31.85     0.084     0.089     1.061     0.971     0.352     0.059        6.248
    31.86     0.084     0.089     1.061     0.971     0.352     0.059        6.252
    31.87     0.084     0.089     1.061     0.971     0.352     0.059        6.256
    31.88     0.083     0.089     1.061     0.971     0.352     0.059        6.261
    31.89     0.083     0.088     1.061     0.971     0.352     0.059        6.265
    31.90     0.083     0.088     1.061     0.971     0.352     0.059        6.270
    31.91     0.083     0.088     1.061     0.971     0.352     0.059        6.268
    31.92     0.083     0.088     1.061     0.971     0.352     0.059        6.267
    31.93     0.083     0.088     1.061     0.971     0.352     0.059        6.265
    31.94     0.083     0.088     1.061     0.971     0.352     0.059        6.264
    31.95     0.083     0.088     1.061     0.971     0.352     0.059        6.262
    31.96     0.083     0.088     1.061     0.971     0.352     0.059        6.254
    31.97     0.083     0.088     1.061     0.971     0.352     0.059        6.245
    31.98     0.083     0.088     1.061     0.971     0.352     0.059        6.236
    31.99     0.082     0.087     1.061     0.971     0.352     0.059        6.227
    32.00     0.082     0.087     1.061     0.971     0.352     0.059        6.219
    32.01     0.082     0.087     1.061     0.971     0.352     0.059        6.219
    32.02     0.082     0.087     1.061     0.971     0.352     0.059        6.218
    32.03     0.082     0.087     1.061     0.971     0.352     0.059        6.218
    32.04     0.082     0.087     1.061     0.971     0.352     0.059        6.218
    32.05     0.082     0.087     1.061     0.971     0.352     0.059        6.218
    32.06     0.082     0.087     1.061     0.971     0.352     0.059        6.221
    32.07     0.082     0.087     1.061     0.971     0.352     0.059        6.223
    32.08     0.082     0.087     1.061     0.971     0.352     0.059        6.225
    32.09     0.082     0.087     1.061     0.971     0.352     0.059        6.228
    32.10     0.082     0.087     1.061     0.971     0.352     0.059        6.230
    32.11     0.082     0.086     1.061     0.971     0.352     0.059        6.229
