    Depth        Gy       GyE       RBE        SL     Gy^-1     Gy^-2 LETm(keV/um)
    29.22     0.272     0.293     1.078     0.903     0.359     0.061        9.480
    29.23     0.272     0.293     1.078     0.903     0.359     0.061        9.472
    29.24     0.271     0.293     1.078     0.903     0.359     0.061        9.465
    29.25     0.271     0.292     1.078     0.903     0.359     0.061        9.457
    29.26     0.271     0.292     1.078     0.903     0.359     0.061        9.450
    29.27     0.271     0.292     1.078     0.903     0.359     0.061        9.442
    29.28     0.270     0.291     1.078     0.903     0.359     0.061        9.435
    29.29     0.270     0.291     1.078     0.904     0.359     0.061        9.427
    29.30     0.270     0.291     1.078     0.904     0.359     0.061        9.420
    29.31     0.270     0.291     1.078     0.904     0.359     0.061        9.411
    29.32     0.269     0.290     1.078     0.904     0.359     0.061        9.403
    29.33     0.269     0.290     1.078     0.904     0.359     0.061        9.395
    29.34     0.269     0.290     1.078     0.904     0.359     0.061        9.387
    29.35     0.269     0.289     1.078     0.904     0.359     0.061        9.379
    29.36     0.268     0.289     1.077     0.904     0.359     0.061        9.366
    29.37     0.268     0.288     1.077     0.904     0.359     0.061        9.353
    29.38     0.267     0.288     1.077     0.905     0.359     0.061        9.340
    29.39     0.267     0.288     1.077     0.905     0.359     0.061        9.328
    29.40     0.267     0.287     1.077     0.905     0.359     0.061        9.315
    29.41     0.266     0.287     1.077     0.905     0.359     0.061        9.308
    29.42     0.266     0.287     1.077     0.905     0.359     0.061        9.301
    29.43     0.266     0.286     1.077     0.905     0.359     0.061        9.293
    29.44     0.266     0.286     1.077     0.905     0.359     0.061        9.286
    29.45     0.265     0.286     1.077     0.905     0.359     0.061        9.279
    29.46     0.265     0.286     1.077     0.905     0.359     0.061        9.270
    29.47     0.265     0.285     1.077     0.905     0.359     0.061        9.261
    29.48     0.265     0.285     1.077     0.906     0.359     0.061        9.252
    29.49     0.264     0.285     1.077     0.906     0.359     0.061        9.243
    29.50     0.264     0.284     1.077     0.906     0.359     0.061        9.235
    29.51     0.264     0.284     1.077     0.906     0.359     0.061        9.227
    29.52     0.264     0.284     1.076     0.906     0.359     0.061        9.220
    29.53     0.263     0.284     1.076     0.906     0.358     0.061        9.213
    29.54     0.263     0.283     1.076     0.906     0.358     0.061        9.206
    29.55     0.263     0.283     1.076     0.906     0.358     0.061        9.199
    29.56     0.263     0.283     1.076     0.906     0.358     0.061        9.188
    29.57     0.262     0.282     1.076     0.906     0.358     0.061        9.178
    29.58     0.262     0.282     1.076     0.906     0.358     0.061        9.168
    29.59     0.262     0.282     1.076     0.907     0.358     0.061        9.157
    29.60     0.262     0.282     1.076     0.907     0.358     0.061        9.147
    29.61     0.261     0.281     1.076     0.907     0.358     0.061        9.140
    29.62     0.261     0.281     1.076     0.907     0.358     0.061        9.134
    29.63     0.261     0.281     1.076     0.907     0.358     0.061        9.127
    29.64     0.261     0.281     1.076     0.907     0.358     0.061        9.121
    29.65     0.261     0.280     1.076     0.907     0.358     0.061        9.114
    29.66     0.260     0.280     1.076     0.907     0.358     0.061        9.107
    29.67     0.260     0.280     1.076     0.907     0.358     0.061        9.099
    29.68     0.260     0.279     1.076     0.907     0.358     0.061        9.092
    29.69     0.260     0.279     1.076     0.907     0.358     0.061        9.084
    29.70     0.259     0.279     1.076     0.908     0.358     0.061        9.077
    29.71     0.259     0.279     1.076     0.908     0.358     0.061        9.070
    29.72     0.259     0.278     1.075     0.908     0.358     0.061        9.063
    29.73     0.259     0.278     1.075     0.908     0.358     0.061        9.056
    29.74     0.258     0.278     1.075     0.908     0.358     0.061        9.049
    29.75     0.258     0.278     1.075     0.908     0.358     0.061        9.042
    29.76     0.258     0.277     1.075     0.908     0.358     0.061        9.033
    29.77     0.258     0.277     1.075     0.908     0.358     0.061        9.023
    29.78     0.257     0.277     1.075     0.908     0.358     0.061        9.014
    29.79     0.257     0.276     1.075     0.908     0.358     0.061        9.005
    29.80     0.257     0.276     1.075     0.908     0.358     0.061        8.996
    29.81     0.257     0.276     1.075     0.909     0.358     0.061        8.989
    29.82     0.256     0.276     1.075     0.909     0.358     0.061        8.983
    29.83     0.256     0.275     1.075     0.909     0.358     0.061        8.976
    29.84     0.256     0.275     1.075     0.909     0.358     0.061        8.970
    29.85     0.256     0.275     1.075     0.909     0.358     0.061        8.964
    29.86     0.255     0.275     1.075     0.909     0.358     0.061        8.957
    29.87     0.255     0.274     1.075     0.909     0.358     0.061        8.950
    29.88     0.255     0.274     1.075     0.909     0.358     0.061        8.943
    29.89     0.255     0.274     1.075     0.909     0.358     0.061        8.936
    29.90     0.254     0.273     1.075     0.909     0.358     0.061        8.929
    29.91     0.254     0.273     1.075     0.909     0.358     0.061        8.922
    29.92     0.254     0.273     1.075     0.910     0.358     0.061        8.915
    29.93     0.254     0.273     1.075     0.910     0.358     0.061        8.908
    29.94     0.254     0.272     1.075     0.910     0.358     0.061        8.901
    29.95     0.253     0.272     1.074     0.910     0.358     0.061        8.894
    29.96     0.253     0.272     1.074     0.910     0.358     0.061        8.884
    29.97     0.253     0.271     1.074     0.910     0.358     0.061        8.874
    29.98     0.252     0.271     1.074     0.910     0.358     0.061        8.863
    29.99     0.252     0.271     1.074     0.910     0.358     0.061        8.853
    30.00     0.252     0.270     1.074     0.910     0.358     0.061        8.843
    30.01     0.251     0.270     1.074     0.911     0.358     0.061        8.837
    30.02     0.251     0.270     1.074     0.911     0.358     0.061        8.830
    30.03     0.251     0.269     1.074     0.911     0.358     0.061        8.823
    30.04     0.251     0.269     1.074     0.911     0.358     0.061        8.817
    30.05     0.251     0.269     1.074     0.911     0.358     0.061        8.810
    30.06     0.250     0.269     1.074     0.911     0.358     0.061        8.803
    30.07     0.250     0.269     1.074     0.911     0.358     0.061        8.795
    30.08     0.250     0.268     1.074     0.911     0.358     0.061        8.787
    30.09     0.250     0.268     1.074     0.911     0.358     0.061        8.780
    30.10     0.249     0.268     1.074     0.911     0.357     0.061        8.772
    30.11     0.249     0.267     1.074     0.911     0.357     0.061        8.765
    30.12     0.249     0.267     1.074     0.911     0.357     0.061        8.759
    30.13     0.249     0.267     1.074     0.912     0.357     0.061        8.752
    30.14     0.248     0.267     1.074     0.912     0.357     0.061        8.746
    30.15     0.248     0.267     1.074     0.912     0.357     0.061        8.739
    30.16     0.248     0.266     1.073     0.912     0.357     0.061        8.729
    30.17     0.248     0.266     1.073     0.912     0.357     0.061        8.719
    30.18     0.248     0.266     1.073     0.912     0.357     0.061        8.709
    30.19     0.247     0.265     1.073     0.912     0.357     0.061        8.699
    30.20     0.247     0.265     1.073     0.912     0.357     0.061        8.689
    30.21     0.247     0.265     1.073     0.912     0.357     0.061        8.683
    30.22     0.247     0.265     1.073     0.912     0.357     0.061        8.677
    30.23     0.246     0.265     1.073     0.912     0.357     0.061        8.672
    30.24     0.246     0.264     1.073     0.912     0.357     0.061        8.666
    30.25     0.246     0.264     1.073     0.912     0.357     0.061        8.660
    30.26     0.246     0.264     1.073     0.913     0.357     0.061        8.653
    30.27     0.246     0.264     1.073     0.913     0.357     0.061        8.647
    30.28     0.245     0.263     1.073     0.913     0.357     0.061        8.641
    30.29     0.245     0.263     1.073     0.913     0.357     0.061        8.634
    30.30     0.245     0.263     1.073     0.913     0.357     0.061        8.628
    30.31     0.245     0.263     1.073     0.913     0.357     0.061        8.622
    30.32     0.245     0.262     1.073     0.913     0.357     0.061        8.616
    30.33     0.244     0.262     1.073     0.913     0.357     0.061        8.610
    30.34     0.244     0.262     1.073     0.913     0.357     0.061        8.604
    30.35     0.244     0.262     1.073     0.913     0.357     0.061        8.598
